Date,Workout,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,26,,,,,,,,
2016-03-21 11:33,26,,,,,,,,
2016-03-21 11:33,26,,,,,,,,
2016-03-21 11:33,170,,,,,,,,
2016-03-21 11:33,170,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,24,,,,,,,,
2016-03-21 11:33,26,,,,,,,,
2016-03-21 11:33,26,,,,,,,,
2016-03-21 11:33,26,,,,,,,,
2016-03-21 11:33,170,,,,,,,,
2016-03-21 11:33,170,,,,,,,,
2016-03-23 18:35,274,,,,,,,,
2016-03-23 18:35,274,,,,,,,,
2016-03-23 18:35,274,,,,,,,,
2016-03-23 18:35,274,,,,,,,,
2016-03-23 18:35,274,,,,,,,,
2016-03-23 18:35,274,,,,,,,,
2016-03-23 18:35,274,,,,,,,,
2016-03-23 18:35,274,,,,,,,,
2016-03-23 18:35,274,,,,,,,,
2016-03-23 18:35,274,,,,,,,,
2016-03-25 16:22,197,,,,,,,,
2016-03-25 16:22,197,,,,,,,,
2016-03-25 16:22,197,,,,,,,,
2016-03-25 16:22,197,,,,,,,,
2016-03-25 16:22,197,,,,,,,,
2016-03-25 16:22,197,,,,,,,,
2016-03-25 16:22,197,,,,,,,,
2016-03-25 16:22,197,,,,,,,,
2016-03-25 16:22,197,,,,,,,,
2016-03-25 16:22,197,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-28 15:20,24,,,,,,,,
2016-03-30 20:18,274,,,,,,,,
2016-03-30 20:18,274,,,,,,,,
2016-03-30 20:18,274,,,,,,,,
2016-03-30 20:18,274,,,,,,,,
2016-03-30 20:18,274,,,,,,,,
2016-03-30 20:18,158,,,,,,,,
2016-03-30 20:18,158,,,,,,,,
2016-03-30 20:18,158,,,,,,,,
2016-03-30 20:18,274,,,,,,,,
2016-03-30 20:18,274,,,,,,,,
2016-03-30 20:18,274,,,,,,,,
2016-03-30 20:18,274,,,,,,,,
2016-03-30 20:18,274,,,,,,,,
2016-03-30 20:18,158,,,,,,,,
2016-03-30 20:18,158,,,,,,,,
2016-03-30 20:18,158,,,,,,,,
2016-04-03 13:08,185,,,,,,,,
2016-04-03 13:08,185,,,,,,,,
2016-04-03 13:08,265,,,,,,,,
2016-04-03 13:08,265,,,,,,,,
2016-04-03 13:08,265,,,,,,,,
2016-04-03 13:08,265,,,,,,,,
2016-04-03 13:08,265,,,,,,,,
2016-04-03 13:08,91,,,,,,,,
2016-04-03 13:08,91,,,,,,,,
2016-04-03 13:08,91,,,,,,,,
2016-04-03 13:08,91,,,,,,,,
2016-04-03 13:08,91,,,,,,,,
2016-04-03 13:08,91,,,,,,,,
2016-04-03 13:08,91,,,,,,,,
2016-04-03 13:08,221,,,,,,,,
2016-04-03 13:08,221,,,,,,,,
2016-04-03 13:08,265,,,,,,,,
2016-04-03 13:08,265,,,,,,,,
2016-04-03 13:08,265,,,,,,,,
2016-04-03 13:08,265,,,,,,,,
2016-04-03 13:08,265,,,,,,,,
2016-04-03 13:08,225,,,,,,,,
2016-04-03 13:08,225,,,,,,,,
2016-04-03 13:08,225,,,,,,,,
2016-04-03 13:08,225,,,,,,,,
2016-04-03 13:08,225,,,,,,,,
2016-04-03 13:08,225,,,,,,,,
2016-04-03 13:08,225,,,,,,,,
2016-04-03 17:02,274,,,,,,,,
2016-04-03 17:02,274,,,,,,,,
2016-04-03 17:02,274,,,,,,,,
2016-04-03 17:02,274,,,,,,,,
2016-04-03 17:02,182,,,,,,,,
2016-04-03 17:02,182,,,,,,,,
2016-04-03 17:02,158,,,,,,,,
2016-04-03 17:02,158,,,,,,,,
2016-04-03 17:02,158,,,,,,,,
2016-04-03 17:02,272,,,,,,,,
2016-04-03 17:02,272,,,,,,,,
2016-04-03 17:02,272,,,,,,,,
2016-04-03 17:02,231,,,,,,,,
2016-04-03 17:02,231,,,,,,,,
2016-04-03 17:02,231,,,,,,,,
2016-04-03 17:02,274,,,,,,,,
2016-04-03 17:02,274,,,,,,,,
2016-04-03 17:02,274,,,,,,,,
2016-04-03 17:02,274,,,,,,,,
2016-04-03 17:02,66,,,,,,,,
2016-04-03 17:02,66,,,,,,,,
2016-04-03 17:02,158,,,,,,,,
2016-04-03 17:02,158,,,,,,,,
2016-04-03 17:02,158,,,,,,,,
2016-04-03 17:02,272,,,,,,,,
2016-04-03 17:02,272,,,,,,,,
2016-04-03 17:02,272,,,,,,,,
2016-04-03 17:02,231,,,,,,,,
2016-04-03 17:02,231,,,,,,,,
2016-04-03 17:02,231,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,170,,,,,,,,
2016-04-05 18:38,170,,,,,,,,
2016-04-05 18:38,170,,,,,,,,
2016-04-05 18:38,28,,,,,,,,
2016-04-05 18:38,28,,,,,,,,
2016-04-05 18:38,28,,,,,,,,
2016-04-05 18:38,28,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,24,,,,,,,,
2016-04-05 18:38,170,,,,,,,,
2016-04-05 18:38,170,,,,,,,,
2016-04-05 18:38,170,,,,,,,,
2016-04-05 18:38,28,,,,,,,,
2016-04-05 18:38,28,,,,,,,,
2016-04-05 18:38,28,,,,,,,,
2016-04-05 18:38,28,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,91,,,,,,,,
2016-04-07 19:04,91,,,,,,,,
2016-04-07 19:04,91,,,,,,,,
2016-04-07 19:04,265,,,,,,,,
2016-04-07 19:04,265,,,,,,,,
2016-04-07 19:04,265,,,,,,,,
2016-04-07 19:04,222,,,,,,,,
2016-04-07 19:04,222,,,,,,,,
2016-04-07 19:04,256,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,197,,,,,,,,
2016-04-07 19:04,225,,,,,,,,
2016-04-07 19:04,225,,,,,,,,
2016-04-07 19:04,225,,,,,,,,
2016-04-07 19:04,265,,,,,,,,
2016-04-07 19:04,265,,,,,,,,
2016-04-07 19:04,265,,,,,,,,
2016-04-07 19:04,222,,,,,,,,
2016-04-07 19:04,222,,,,,,,,
2016-04-07 19:04,256,,,,,,,,
2016-04-08 20:11,274,,,,,,,,
2016-04-08 20:11,274,,,,,,,,
2016-04-08 20:11,274,,,,,,,,
2016-04-08 20:11,274,,,,,,,,
2016-04-08 20:11,274,,,,,,,,
2016-04-08 20:11,231,,,,,,,,
2016-04-08 20:11,231,,,,,,,,
2016-04-08 20:11,231,,,,,,,,
2016-04-08 20:11,182,,,,,,,,
2016-04-08 20:11,182,,,,,,,,
2016-04-08 20:11,182,,,,,,,,
2016-04-08 20:11,182,,,,,,,,
2016-04-08 20:11,272,,,,,,,,
2016-04-08 20:11,272,,,,,,,,
2016-04-08 20:11,272,,,,,,,,
2016-04-08 20:11,274,,,,,,,,
2016-04-08 20:11,274,,,,,,,,
2016-04-08 20:11,274,,,,,,,,
2016-04-08 20:11,274,,,,,,,,
2016-04-08 20:11,274,,,,,,,,
2016-04-08 20:11,231,,,,,,,,
2016-04-08 20:11,231,,,,,,,,
2016-04-08 20:11,231,,,,,,,,
2016-04-08 20:11,66,,,,,,,,
2016-04-08 20:11,66,,,,,,,,
2016-04-08 20:11,66,,,,,,,,
2016-04-08 20:11,66,,,,,,,,
2016-04-08 20:11,272,,,,,,,,
2016-04-08 20:11,272,,,,,,,,
2016-04-08 20:11,272,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-10 14:11,24,,,,,,,,
2016-04-12 17:30,222,,,,,,,,
2016-04-12 17:30,265,,,,,,,,
2016-04-12 17:30,265,,,,,,,,
2016-04-12 17:30,265,,,,,,,,
2016-04-12 17:30,265,,,,,,,,
2016-04-12 17:30,265,,,,,,,,
2016-04-12 17:30,91,,,,,,,,
2016-04-12 17:30,91,,,,,,,,
2016-04-12 17:30,91,,,,,,,,
2016-04-12 17:30,91,,,,,,,,
2016-04-12 17:30,91,,,,,,,,
2016-04-12 17:30,91,,,,,,,,
2016-04-12 17:30,91,,,,,,,,
2016-04-12 17:30,222,,,,,,,,
2016-04-12 17:30,265,,,,,,,,
2016-04-12 17:30,265,,,,,,,,
2016-04-12 17:30,265,,,,,,,,
2016-04-12 17:30,265,,,,,,,,
2016-04-12 17:30,265,,,,,,,,
2016-04-12 17:30,225,,,,,,,,
2016-04-12 17:30,225,,,,,,,,
2016-04-12 17:30,225,,,,,,,,
2016-04-12 17:30,225,,,,,,,,
2016-04-12 17:30,225,,,,,,,,
2016-04-12 17:30,225,,,,,,,,
2016-04-12 17:30,225,,,,,,,,
2016-04-14 17:47,274,,,,,,,,
2016-04-14 17:47,274,,,,,,,,
2016-04-14 17:47,274,,,,,,,,
2016-04-14 17:47,274,,,,,,,,
2016-04-14 17:47,231,,,,,,,,
2016-04-14 17:47,231,,,,,,,,
2016-04-14 17:47,231,,,,,,,,
2016-04-14 17:47,278,,,,,,,,
2016-04-14 17:47,278,,,,,,,,
2016-04-14 17:47,278,,,,,,,,
2016-04-14 17:47,278,,,,,,,,
2016-04-14 17:47,272,,,,,,,,
2016-04-14 17:47,272,,,,,,,,
2016-04-14 17:47,272,,,,,,,,
2016-04-14 17:47,272,,,,,,,,
2016-04-14 17:47,274,,,,,,,,
2016-04-14 17:47,274,,,,,,,,
2016-04-14 17:47,274,,,,,,,,
2016-04-14 17:47,274,,,,,,,,
2016-04-14 17:47,231,,,,,,,,
2016-04-14 17:47,231,,,,,,,,
2016-04-14 17:47,231,,,,,,,,
2016-04-14 17:47,278,,,,,,,,
2016-04-14 17:47,278,,,,,,,,
2016-04-14 17:47,278,,,,,,,,
2016-04-14 17:47,278,,,,,,,,
2016-04-14 17:47,272,,,,,,,,
2016-04-14 17:47,272,,,,,,,,
2016-04-14 17:47,272,,,,,,,,
2016-04-14 17:47,272,,,,,,,,
2016-04-21 18:48,274,,,,,,,,
2016-04-21 18:48,274,,,,,,,,
2016-04-21 18:48,274,,,,,,,,
2016-04-21 18:48,274,,,,,,,,
2016-04-21 18:48,278,,,,,,,,
2016-04-21 18:48,278,,,,,,,,
2016-04-21 18:48,278,,,,,,,,
2016-04-21 18:48,278,,,,,,,,
2016-04-21 18:48,274,,,,,,,,
2016-04-21 18:48,274,,,,,,,,
2016-04-21 18:48,274,,,,,,,,
2016-04-21 18:48,274,,,,,,,,
2016-04-21 18:48,278,,,,,,,,
2016-04-21 18:48,278,,,,,,,,
2016-04-21 18:48,278,,,,,,,,
2016-04-21 18:48,278,,,,,,,,
2016-04-22 19:39,91,,,,,,,,
2016-04-22 19:39,91,,,,,,,,
2016-04-22 19:39,91,,,,,,,,
2016-04-22 19:39,91,,,,,,,,
2016-04-22 19:39,91,,,,,,,,
2016-04-22 19:39,265,,,,,,,,
2016-04-22 19:39,265,,,,,,,,
2016-04-22 19:39,265,,,,,,,,
2016-04-22 19:39,265,,,,,,,,
2016-04-22 19:39,265,,,,,,,,
2016-04-22 19:39,225,,,,,,,,
2016-04-22 19:39,225,,,,,,,,
2016-04-22 19:39,225,,,,,,,,
2016-04-22 19:39,225,,,,,,,,
2016-04-22 19:39,225,,,,,,,,
2016-04-22 19:39,265,,,,,,,,
2016-04-22 19:39,265,,,,,,,,
2016-04-22 19:39,265,,,,,,,,
2016-04-22 19:39,265,,,,,,,,
2016-04-22 19:39,265,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,170,,,,,,,,
2016-04-23 19:51,170,,,,,,,,
2016-04-23 19:51,170,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,24,,,,,,,,
2016-04-23 19:51,170,,,,,,,,
2016-04-23 19:51,170,,,,,,,,
2016-04-23 19:51,170,,,,,,,,
2016-04-26 22:29,274,,,,,,,,
2016-04-26 22:29,274,,,,,,,,
2016-04-26 22:29,274,,,,,,,,
2016-04-26 22:29,274,,,,,,,,
2016-04-26 22:29,272,,,,,,,,
2016-04-26 22:29,272,,,,,,,,
2016-04-26 22:29,272,,,,,,,,
2016-04-26 22:29,272,,,,,,,,
2016-04-26 22:29,278,,,,,,,,
2016-04-26 22:29,278,,,,,,,,
2016-04-26 22:29,278,,,,,,,,
2016-04-26 22:29,278,,,,,,,,
2016-04-26 22:29,231,,,,,,,,
2016-04-26 22:29,231,,,,,,,,
2016-04-26 22:29,231,,,,,,,,
2016-04-26 22:29,274,,,,,,,,
2016-04-26 22:29,274,,,,,,,,
2016-04-26 22:29,274,,,,,,,,
2016-04-26 22:29,274,,,,,,,,
2016-04-26 22:29,272,,,,,,,,
2016-04-26 22:29,272,,,,,,,,
2016-04-26 22:29,272,,,,,,,,
2016-04-26 22:29,272,,,,,,,,
2016-04-26 22:29,278,,,,,,,,
2016-04-26 22:29,278,,,,,,,,
2016-04-26 22:29,278,,,,,,,,
2016-04-26 22:29,278,,,,,,,,
2016-04-26 22:29,231,,,,,,,,
2016-04-26 22:29,231,,,,,,,,
2016-04-26 22:29,231,,,,,,,,
2016-04-27 18:13,197,,,,,,,,
2016-04-27 18:13,197,,,,,,,,
2016-04-27 18:13,197,,,,,,,,
2016-04-27 18:13,197,,,,,,,,
2016-04-27 18:13,197,,,,,,,,
2016-04-27 18:13,91,,,,,,,,
2016-04-27 18:13,91,,,,,,,,
2016-04-27 18:13,91,,,,,,,,
2016-04-27 18:13,91,,,,,,,,
2016-04-27 18:13,265,,,,,,,,
2016-04-27 18:13,265,,,,,,,,
2016-04-27 18:13,265,,,,,,,,
2016-04-27 18:13,269,,,,,,,,
2016-04-27 18:13,269,,,,,,,,
2016-04-27 18:13,269,,,,,,,,
2016-04-27 18:13,197,,,,,,,,
2016-04-27 18:13,197,,,,,,,,
2016-04-27 18:13,197,,,,,,,,
2016-04-27 18:13,197,,,,,,,,
2016-04-27 18:13,197,,,,,,,,
2016-04-27 18:13,225,,,,,,,,
2016-04-27 18:13,225,,,,,,,,
2016-04-27 18:13,225,,,,,,,,
2016-04-27 18:13,225,,,,,,,,
2016-04-27 18:13,265,,,,,,,,
2016-04-27 18:13,265,,,,,,,,
2016-04-27 18:13,265,,,,,,,,
2016-04-27 18:13,269,,,,,,,,
2016-04-27 18:13,269,,,,,,,,
2016-04-27 18:13,269,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,170,,,,,,,,
2016-04-29 19:33,170,,,,,,,,
2016-04-29 19:33,26,,,,,,,,
2016-04-29 19:33,26,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,24,,,,,,,,
2016-04-29 19:33,170,,,,,,,,
2016-04-29 19:33,170,,,,,,,,
2016-04-29 19:33,26,,,,,,,,
2016-04-29 19:33,26,,,,,,,,
2016-04-30 18:42,274,,,,,,,,
2016-04-30 18:42,274,,,,,,,,
2016-04-30 18:42,274,,,,,,,,
2016-04-30 18:42,274,,,,,,,,
2016-04-30 18:42,274,,,,,,,,
2016-04-30 18:42,272,,,,,,,,
2016-04-30 18:42,272,,,,,,,,
2016-04-30 18:42,272,,,,,,,,
2016-04-30 18:42,231,,,,,,,,
2016-04-30 18:42,231,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-04-30 18:42,274,,,,,,,,
2016-04-30 18:42,274,,,,,,,,
2016-04-30 18:42,274,,,,,,,,
2016-04-30 18:42,274,,,,,,,,
2016-04-30 18:42,274,,,,,,,,
2016-04-30 18:42,272,,,,,,,,
2016-04-30 18:42,272,,,,,,,,
2016-04-30 18:42,272,,,,,,,,
2016-04-30 18:42,231,,,,,,,,
2016-04-30 18:42,231,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-04-30 18:42,278,,,,,,,,
2016-05-01 15:43,197,,,,,,,,
2016-05-01 15:43,197,,,,,,,,
2016-05-01 15:43,197,,,,,,,,
2016-05-01 15:43,197,,,,,,,,
2016-05-01 15:43,197,,,,,,,,
2016-05-01 15:43,91,,,,,,,,
2016-05-01 15:43,91,,,,,,,,
2016-05-01 15:43,91,,,,,,,,
2016-05-01 15:43,197,,,,,,,,
2016-05-01 15:43,197,,,,,,,,
2016-05-01 15:43,197,,,,,,,,
2016-05-01 15:43,197,,,,,,,,
2016-05-01 15:43,197,,,,,,,,
2016-05-01 15:43,225,,,,,,,,
2016-05-01 15:43,225,,,,,,,,
2016-05-01 15:43,225,,,,,,,,
2016-05-05 18:43,274,,,,,,,,
2016-05-05 18:43,274,,,,,,,,
2016-05-05 18:43,274,,,,,,,,
2016-05-05 18:43,231,,,,,,,,
2016-05-05 18:43,231,,,,,,,,
2016-05-05 18:43,182,,,,,,,,
2016-05-05 18:43,182,,,,,,,,
2016-05-05 18:43,182,,,,,,,,
2016-05-05 18:43,182,,,,,,,,
2016-05-05 18:43,182,,,,,,,,
2016-05-05 18:43,278,,,,,,,,
2016-05-05 18:43,278,,,,,,,,
2016-05-05 18:43,146,,,,,,,,
2016-05-05 18:43,146,,,,,,,,
2016-05-05 18:43,274,,,,,,,,
2016-05-05 18:43,274,,,,,,,,
2016-05-05 18:43,274,,,,,,,,
2016-05-05 18:43,231,,,,,,,,
2016-05-05 18:43,231,,,,,,,,
2016-05-05 18:43,66,,,,,,,,
2016-05-05 18:43,66,,,,,,,,
2016-05-05 18:43,66,,,,,,,,
2016-05-05 18:43,66,,,,,,,,
2016-05-05 18:43,66,,,,,,,,
2016-05-05 18:43,278,,,,,,,,
2016-05-05 18:43,278,,,,,,,,
2016-05-05 18:43,146,,,,,,,,
2016-05-05 18:43,146,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,170,,,,,,,,
2016-05-06 18:56,170,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,24,,,,,,,,
2016-05-06 18:56,170,,,,,,,,
2016-05-06 18:56,170,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,91,,,,,,,,
2016-05-10 20:54,91,,,,,,,,
2016-05-10 20:54,265,,,,,,,,
2016-05-10 20:54,265,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,197,,,,,,,,
2016-05-10 20:54,225,,,,,,,,
2016-05-10 20:54,225,,,,,,,,
2016-05-10 20:54,265,,,,,,,,
2016-05-10 20:54,265,,,,,,,,
2016-05-11 17:15,274,,,,,,,,
2016-05-11 17:15,274,,,,,,,,
2016-05-11 17:15,274,,,,,,,,
2016-05-11 17:15,274,,,,,,,,
2016-05-11 17:15,274,,,,,,,,
2016-05-11 17:15,278,,,,,,,,
2016-05-11 17:15,278,,,,,,,,
2016-05-11 17:15,278,,,,,,,,
2016-05-11 17:15,278,,,,,,,,
2016-05-11 17:15,274,,,,,,,,
2016-05-11 17:15,274,,,,,,,,
2016-05-11 17:15,274,,,,,,,,
2016-05-11 17:15,274,,,,,,,,
2016-05-11 17:15,274,,,,,,,,
2016-05-11 17:15,278,,,,,,,,
2016-05-11 17:15,278,,,,,,,,
2016-05-11 17:15,278,,,,,,,,
2016-05-11 17:15,278,,,,,,,,
2016-05-15 16:48,265,,,,,,,,
2016-05-15 16:48,265,,,,,,,,
2016-05-15 16:48,265,,,,,,,,
2016-05-15 16:48,265,,,,,,,,
2016-05-15 16:48,265,,,,,,,,
2016-05-15 16:48,225,,,,,,,,
2016-05-15 16:48,225,,,,,,,,
2016-05-15 16:48,225,,,,,,,,
2016-05-15 16:48,225,,,,,,,,
2016-05-15 16:48,225,,,,,,,,
2016-05-15 16:48,225,,,,,,,,
2016-05-15 16:48,225,,,,,,,,
2016-05-15 16:48,265,,,,,,,,
2016-05-15 16:48,265,,,,,,,,
2016-05-15 16:48,265,,,,,,,,
2016-05-15 16:48,265,,,,,,,,
2016-05-15 16:48,265,,,,,,,,
2016-05-15 16:48,91,,,,,,,,
2016-05-15 16:48,91,,,,,,,,
2016-05-15 16:48,91,,,,,,,,
2016-05-15 16:48,91,,,,,,,,
2016-05-15 16:48,91,,,,,,,,
2016-05-15 16:48,91,,,,,,,,
2016-05-15 16:48,91,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,75,,,,,,,,
2016-05-18 18:06,28,,,,,,,,
2016-05-18 18:06,28,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,24,,,,,,,,
2016-05-18 18:06,75,,,,,,,,
2016-05-18 18:06,28,,,,,,,,
2016-05-18 18:06,28,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,91,,,,,,,,
2016-05-20 18:42,91,,,,,,,,
2016-05-20 18:42,91,,,,,,,,
2016-05-20 18:42,91,,,,,,,,
2016-05-20 18:42,91,,,,,,,,
2016-05-20 18:42,265,,,,,,,,
2016-05-20 18:42,265,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,197,,,,,,,,
2016-05-20 18:42,225,,,,,,,,
2016-05-20 18:42,225,,,,,,,,
2016-05-20 18:42,225,,,,,,,,
2016-05-20 18:42,225,,,,,,,,
2016-05-20 18:42,225,,,,,,,,
2016-05-20 18:42,265,,,,,,,,
2016-05-20 18:42,265,,,,,,,,
2016-05-21 14:44,274,,,,,,,,
2016-05-21 14:44,274,,,,,,,,
2016-05-21 14:44,274,,,,,,,,
2016-05-21 14:44,274,,,,,,,,
2016-05-21 14:44,278,,,,,,,,
2016-05-21 14:44,278,,,,,,,,
2016-05-21 14:44,278,,,,,,,,
2016-05-21 14:44,272,,,,,,,,
2016-05-21 14:44,272,,,,,,,,
